salary,age,city_type,risk_appetite,years_to_retirement,basic_salary,hra_received,special_allowance,bonus,employer_pf,is_rented,rent_paid,existing_80C,existing_80D,existing_NPS,existing_80G,has_home_loan,home_loan_interest,has_education_loan,education_loan_interest,parent_senior,has_girl_child,gap_80C,gap_80D,gap_NPS,suggest_80C_topup,suggest_80D,suggest_NPS,best_80C_instrument,recommended_regime
1813621,42,1,3,18,856901,444504,153610,142009,21600,1,264516,105299,20180,32703,7797,0,0,0,0,0,1,44701,4820,17297,1,1,1,SSY,1
2999586,49,1,2,11,1457143,685665,541548,129713,21600,1,157212,64324,8081,26567,20834,0,0,0,0,0,1,85676,16919,23433,1,1,1,SSY,0
1757382,43,0,3,17,802215,271118,299292,100336,21600,1,442332,116850,22732,35256,10951,0,0,0,0,1,0,33150,52268,14744,1,1,1,PPF,1
798051,28,1,3,32,291645,150015,75769,18675,21600,0,0,11423,2498,5682,1133,0,0,0,0,0,0,138577,22502,44318,1,1,1,ELSS,0
2134210,38,0,3,22,913037,414047,236631,56939,21600,1,409248,56113,16642,20341,31167,0,0,1,106149,0,1,93887,8358,29659,1,1,1,SSY,0
1176156,24,0,2,36,520830,174394,232206,74761,21600,0,0,54644,31912,46083,15751,0,0,0,0,1,0,95356,43088,3917,1,1,1,ELSS,0
2886697,47,1,2,13,1031110,431588,574571,264768,21600,0,0,146504,2704,4558,27907,1,102741,1,44397,0,0,3496,22296,45442,1,1,1,PPF,0
2448471,22,0,1,38,1152590,444146,378913,247147,21600,1,534600,115677,5376,8337,20042,0,0,0,0,1,0,34323,69624,41663,1,1,1,PPF,0
1126357,31,1,1,29,480342,189212,130926,72325,21600,1,192432,60443,9967,27888,7511,0,0,1,106517,0,0,89557,15033,22112,1,1,1,PPF,0
3258081,52,1,2,8,1595478,850004,276450,197700,21600,1,374280,120093,5508,36143,45927,0,0,0,0,0,0,29907,19492,13857,1,1,1,NSC,1
2529017,41,0,2,19,1188398,611248,455383,166127,21600,1,322440,115650,9703,41692,16290,0,0,0,0,0,0,34350,15297,8308,1,1,1,PPF,1
3254302,56,1,3,4,1583959,616761,261403,78023,21600,1,102504,26008,6372,47692,36754,0,0,0,0,0,0,123992,18628,2308,1,1,1,NSC,0
3425057,29,1,2,31,1345857,526730,511111,150638,21600,1,286788,94749,24750,36137,47381,0,0,0,0,0,0,55251,250,13863,1,1,1,ELSS,1
457580,46,1,1,14,212387,84136,80801,27559,21600,0,0,124717,24496,46234,44054,0,0,0,0,0,0,25283,504,3766,1,1,1,FD,1
751965,47,1,1,13,334342,147784,86524,60323,21600,1,385596,27932,5538,25289,11891,0,0,0,0,0,0,122068,19462,24711,1,1,1,FD,0
2234335,35,0,1,25,1071014,518268,312499,82425,21600,1,464568,131694,10367,1760,22673,0,0,0,0,0,0,18306,14633,48240,1,1,1,PPF,1
2905675,40,1,1,20,1204027,607221,374662,319194,21600,1,257808,71396,7376,49917,36172,0,0,0,0,0,0,78604,17624,83,1,1,1,PPF,1
1534239,37,1,2,23,637348,224614,124676,16643,21600,0,0,45904,39367,34909,36230,0,0,1,92504,1,0,104096,35633,15091,1,1,1,ELSS,0
2767922,29,1,2,31,1081290,362011,477384,35824,21600,0,0,88308,18679,45318,7330,1,193194,0,0,0,0,61692,6321,4682,1,1,1,ELSS,0
2549321,56,0,1,4,1144913,375407,366510,104891,21600,0,0,20812,51785,48664,39889,0,0,0,0,1,0,129188,23215,1336,1,1,1,NSC,0
2129763,33,0,2,27,748056,280889,210246,90079,21600,1,98448,124360,13508,21047,41235,0,0,1,80840,0,0,25640,11492,28953,1,1,1,ELSS,0
3205620,38,1,1,22,1346852,404304,553215,54746,21600,1,377004,140937,11367,26795,6612,0,0,0,0,0,0,9063,13633,23205,1,1,1,PPF,1
2080940,57,0,3,3,984647,521855,397262,44039,21600,0,0,66904,67867,28902,14016,1,113063,0,0,1,1,83096,7133,21098,1,1,1,SSY,0
1090153,33,0,2,27,436508,202236,114831,100182,21600,1,420384,53556,26842,2837,39867,0,0,0,0,1,0,96444,48158,47163,1,1,1,ELSS,0
2452458,37,1,3,23,1042062,322748,211450,79014,21600,1,256248,147978,25806,10509,3052,0,0,0,0,1,1,2022,49194,39491,1,1,1,SSY,1
368709,43,1,1,17,142448,64289,55538,26972,17093,1,234312,47322,13692,34008,34591,0,0,1,29912,1,1,102678,61308,15992,1,1,1,SSY,0
3142312,47,0,1,13,1314271,457897,491814,74259,21600,1,94752,53848,24783,47213,19168,0,0,0,0,0,1,96152,217,2787,1,1,1,SSY,1
2832043,55,0,3,5,1394617,513571,531908,208864,21600,1,155892,70703,3094,2112,27366,0,0,0,0,0,0,79297,21906,47888,1,1,1,NSC,0
3220171,31,1,1,29,1587502,549116,262018,75789,21600,0,0,35507,47561,17283,38037,1,140758,0,0,1,0,114493,27439,32717,1,1,1,PPF,0
2777654,24,0,1,36,1130165,612373,339948,150967,21600,1,248916,25571,20191,20154,48964,0,0,0,0,0,0,124429,4809,29846,1,1,1,PPF,0
3352463,26,0,3,34,1237901,536217,662133,101791,21600,0,0,36320,3460,23458,37026,1,72307,0,0,0,0,113680,21540,26542,1,1,1,ELSS,0
2616711,33,0,2,27,1011608,342185,499183,208565,21600,1,179268,4056,5528,13438,9133,0,0,0,0,0,0,145944,19472,36562,1,1,1,ELSS,0
2164826,54,0,2,6,1013273,342895,355361,9825,21600,1,516252,2524,14892,2220,46778,0,0,0,0,0,0,147476,10108,47780,1,1,1,NSC,0
1573688,58,1,2,2,551723,294909,313912,9703,21600,1,219444,23835,23966,21131,2316,1,65423,0,0,0,0,126165,1034,28869,1,1,1,NSC,0
3347252,23,1,2,37,1633212,730252,507677,327585,21600,0,0,56176,5926,39040,21231,1,143769,0,0,0,0,93824,19074,10960,1,1,1,ELSS,0
2411902,22,0,3,38,924644,464695,250808,167925,21600,1,94284,125730,47371,29983,26929,0,0,0,0,1,0,24270,27629,20017,1,1,1,ELSS,1
328695,32,1,1,28,133153,59205,65149,9694,15978,1,153564,74353,14848,36630,18691,0,0,0,0,0,0,75647,10152,13370,1,1,1,PPF,1
1793188,27,0,2,33,647662,197695,232328,71093,21600,1,377820,85155,9453,25250,44733,0,0,0,0,0,0,64845,15547,24750,1,1,1,ELSS,1
816514,37,0,2,23,309844,142264,154453,5528,21600,0,0,16173,21855,13643,49318,0,0,0,0,0,0,133827,3145,36357,1,1,1,ELSS,0
544925,49,1,2,11,257209,126808,107405,6862,21600,0,0,23432,1129,29561,47107,1,170667,0,0,0,0,126568,23871,20439,1,1,1,PPF,0
2824236,34,0,3,26,1122489,425520,377100,235527,21600,0,0,126426,8368,47616,19750,0,0,1,45473,0,1,23574,16632,2384,1,1,1,SSY,1
1401958,26,0,2,34,575698,305876,239235,64481,21600,0,0,64611,7138,49233,21287,1,98383,0,0,0,0,85389,17862,767,1,1,1,ELSS,0
1123931,28,0,1,32,453948,212903,201721,19401,21600,1,194640,67579,47701,1204,24949,0,0,1,86005,1,0,82421,27299,48796,1,1,1,PPF,0
1304556,34,1,3,26,625838,313461,155509,127210,21600,0,0,59533,930,14614,26090,0,0,0,0,0,0,90467,24070,35386,1,1,1,ELSS,0
342849,48,1,1,12,150966,58171,59743,33989,18115,0,0,92424,20094,49486,22631,0,0,1,116172,0,0,57576,4906,514,1,1,1,FD,0
1016556,31,0,2,29,355866,183811,170689,66625,21600,1,142536,71404,16430,40790,8020,1,158126,0,0,0,0,78596,8570,9210,1,1,1,ELSS,0
3252344,40,1,3,20,1196050,574930,293839,36909,21600,1,490848,118408,14449,26674,34009,0,0,0,0,0,1,31592,10551,23326,1,1,1,SSY,1
3470493,58,0,2,2,1359273,466230,570393,159973,21600,1,120372,102512,778,11193,7391,0,0,0,0,0,0,47488,24222,38807,1,1,1,NSC,1
1817919,30,0,1,30,904576,448198,236954,172430,21600,1,165636,37947,101,1696,32928,0,0,0,0,0,0,112053,24899,48304,1,1,1,PPF,0
2040069,45,1,2,15,925825,319876,163908,42169,21600,0,0,87334,47661,11758,10661,0,0,0,0,1,0,62666,27339,38242,1,1,1,PPF,0
2263621,45,1,1,15,855639,310611,331452,152332,21600,1,116064,94404,74140,37198,13685,1,158845,0,0,1,0,55596,860,12802,1,1,1,PPF,0
815670,26,1,3,34,313268,136420,79531,32777,21600,1,376140,131017,62501,39718,36198,1,192003,0,0,1,0,18983,12499,10282,1,1,1,ELSS,0
2356283,48,1,2,12,1015445,524755,312023,199103,21600,1,295668,51418,17826,34917,22503,0,0,0,0,0,0,98582,7174,15083,1,1,1,PPF,0
800725,57,0,2,3,398362,119718,149033,58944,21600,0,0,29263,50873,1869,24911,0,0,0,0,1,0,120737,24127,48131,1,1,1,NSC,0
2537810,48,1,2,12,989182,350666,304984,160345,21600,1,204528,141858,21298,40683,34923,0,0,0,0,0,1,8142,3702,9317,1,1,1,SSY,1
1435564,33,0,1,27,602981,238977,233409,57795,21600,1,152472,129665,27047,45504,5197,0,0,0,0,1,0,20335,47953,4496,1,1,1,PPF,1
986640,57,1,3,3,421254,163628,99507,81768,21600,1,245448,4254,9803,20615,18666,1,140393,1,16327,0,0,145746,15197,29385,1,1,1,NSC,0
419381,34,1,3,26,189821,95184,61364,15478,21600,0,0,22220,4243,40875,37194,0,0,0,0,0,0,127780,20757,9125,1,1,1,ELSS,0
1703515,34,1,2,26,741183,323286,143431,130484,21600,0,0,142031,772,24306,14990,0,0,0,0,1,0,7969,74228,25694,1,1,1,ELSS,1
1488843,46,1,1,14,730539,237586,161922,63351,21600,1,133644,143033,5329,48077,44253,0,0,0,0,0,0,6967,19671,1923,1,1,1,FD,1
2852893,34,1,2,26,1267591,564554,545990,227518,21600,1,470292,39106,7157,41943,35049,1,152877,1,95693,0,0,110894,17843,8057,1,1,1,ELSS,0
3405461,39,1,3,21,1371635,427377,342896,274081,21600,0,0,99600,30196,12357,28462,1,154245,1,109336,1,0,50400,44804,37643,1,1,1,PPF,0
2295778,34,1,2,26,1141792,588465,427390,35923,21600,1,304848,122771,73920,2207,41447,0,0,1,46869,1,0,27229,1080,47793,1,1,1,ELSS,0
2317312,31,0,1,29,1076563,336781,259178,138481,21600,0,0,44964,21459,24620,29920,0,0,0,0,0,0,105036,3541,25380,1,1,1,PPF,0
933734,58,1,2,2,417201,170337,89752,663,21600,0,0,101682,10754,46820,9787,0,0,1,40175,0,0,48318,14246,3180,1,1,1,NSC,1
1804388,58,0,1,2,832498,376024,227677,47170,21600,1,409200,20950,23834,8131,41930,0,0,0,0,0,0,129050,1166,41869,1,1,1,NSC,0
2431212,28,1,2,32,974951,452681,250539,240046,21600,0,0,128950,41792,6444,13390,0,0,0,0,1,0,21050,33208,43556,1,1,1,ELSS,1
2232730,23,0,2,37,1061748,479288,395695,263342,21600,0,0,38640,52819,42899,14297,0,0,0,0,1,0,111360,22181,7101,1,1,1,ELSS,0
3190233,44,0,2,16,1506933,749740,615383,370869,21600,1,170928,135366,22479,14388,25692,0,0,0,0,0,0,14634,2521,35612,1,1,1,PPF,1
3352655,25,0,1,35,1212800,451778,436758,330790,21600,1,388488,75257,14147,18936,27781,1,176162,0,0,0,0,74743,10853,31064,1,1,1,PPF,0
1540563,50,0,1,10,540128,246894,285805,19877,21600,1,176112,39091,8100,33830,48274,1,82844,0,0,0,1,110909,16900,16170,1,1,1,SSY,0
2481932,29,1,2,31,983620,374263,246854,41809,21600,0,0,54283,24934,18415,19975,0,0,0,0,0,0,95717,66,31585,1,1,1,ELSS,0
2286991,54,0,2,6,811130,335634,291291,25298,21600,1,483828,11495,2176,46872,41005,0,0,0,0,0,0,138505,22824,3128,1,1,1,NSC,0
726962,29,1,1,31,346985,150895,105975,81435,21600,1,366300,34089,9772,22116,12697,0,0,0,0,0,0,115911,15228,27884,1,1,1,PPF,0
3190093,39,0,3,21,1273448,534826,444281,228022,21600,1,340560,8786,5434,8313,32159,0,0,0,0,0,0,141214,19566,41687,1,1,1,PPF,0
916258,25,1,2,35,410365,208157,104999,1293,21600,1,313944,142749,4647,7651,28854,0,0,0,0,0,0,7251,20353,42349,1,1,1,ELSS,1
3362830,34,1,3,26,1654676,761456,637946,223370,21600,1,301488,129026,9952,5433,21830,1,102892,0,0,0,1,20974,15048,44567,1,1,1,SSY,0
2101920,48,1,1,12,801798,365210,303492,226123,21600,1,255876,104965,52085,22975,46925,1,171286,0,0,1,1,45035,22915,27025,1,1,1,SSY,0
3202338,58,1,2,2,1504096,510629,384022,33430,21600,1,515028,88603,5472,47885,6796,0,0,1,107710,0,0,61397,19528,2115,1,1,1,NSC,0
2506320,48,0,1,12,1057199,383280,338181,55454,21600,0,0,2979,12208,31431,34744,0,0,0,0,0,0,147021,12792,18569,1,1,1,FD,0
964714,27,0,2,33,370680,200516,123497,82382,21600,1,207432,41372,24988,46095,24835,1,83755,0,0,0,0,108628,12,3905,1,1,1,ELSS,0
1632955,24,0,2,36,649596,323265,170059,114854,21600,1,273696,10819,5923,41851,25309,0,0,0,0,0,0,139181,19077,8149,1,1,1,ELSS,0
1688944,37,0,1,23,829857,352869,192557,78964,21600,0,0,129874,48243,48235,25817,1,140148,0,0,1,0,20126,26757,1765,1,1,1,PPF,0
1098620,26,1,1,34,456200,227880,140094,97080,21600,1,532788,81708,15160,18143,4605,0,0,0,0,0,1,68292,9840,31857,1,1,1,SSY,1
687732,58,0,3,2,244861,108284,77007,81612,21600,1,535896,118188,12617,8650,46705,0,0,1,88825,1,1,31812,62383,41350,1,1,1,SSY,0
1844273,58,0,3,2,684177,293828,319355,76482,21600,0,0,11409,11449,19656,8221,0,0,0,0,0,0,138591,13551,30344,1,1,1,NSC,0
2535279,54,1,3,6,1092766,378560,270411,179574,21600,1,338928,97810,74378,18497,9599,0,0,0,0,1,1,52190,622,31503,1,1,1,SSY,1
1739275,37,0,2,23,736188,305167,268527,141800,21600,1,401028,90057,16872,31141,36304,0,0,0,0,0,0,59943,8128,18859,1,1,1,ELSS,1
1404600,38,1,3,22,650057,271553,213728,51540,21600,0,0,99595,11367,45845,13478,1,81215,0,0,0,1,50405,13633,4155,1,1,1,SSY,0
2752175,35,1,2,25,1204689,437371,530579,201609,21600,0,0,18962,20023,39946,3925,0,0,0,0,0,0,131038,4977,10054,1,1,1,ELSS,0
2380841,27,1,3,33,1114513,597566,391791,250245,21600,1,160488,64427,11679,32635,15362,0,0,1,101901,0,0,85573,13321,17365,1,1,1,ELSS,0
863375,47,1,3,13,314345,145070,167180,52629,21600,1,434568,109150,3514,4311,5412,0,0,0,0,1,0,40850,71486,45689,1,1,1,PPF,0
1425775,41,1,1,19,510423,251955,207571,122387,21600,1,122748,137076,19001,39383,3347,0,0,0,0,0,0,12924,5999,10617,1,1,1,PPF,1
3489432,38,0,1,22,1372697,544391,288732,211209,21600,0,0,92966,62656,8828,16508,1,132116,0,0,1,1,57034,12344,41172,1,1,1,SSY,0
3194352,28,1,2,32,1310742,582968,491474,276005,21600,1,362676,106231,10103,7075,37704,0,0,0,0,0,0,43769,14897,42925,1,1,1,ELSS,1
335653,55,0,1,5,166740,88515,50788,6240,20008,0,0,41215,24935,43026,49098,0,0,0,0,1,0,108785,50065,6974,1,1,1,NSC,0
405559,40,1,1,20,185535,91028,64523,1076,21600,0,0,124018,14530,20538,34548,0,0,1,101709,1,0,25982,60470,29462,1,1,1,PPF,0
3411604,23,1,2,37,1516858,573888,622031,269868,21600,1,324480,77359,65673,28360,39321,0,0,0,0,1,0,72641,9327,21640,1,1,1,ELSS,1
3071272,47,1,1,13,1190603,597067,499445,143045,21600,1,242268,109637,50916,46197,19230,0,0,0,0,1,0,40363,24084,3803,1,1,1,FD,1
2919716,25,0,2,35,1251175,677303,443153,221599,21600,1,103548,64369,13676,6782,45673,0,0,0,0,0,0,85631,11324,43218,1,1,1,ELSS,0
3026757,38,1,2,22,1203880,629802,253012,68439,21600,0,0,121037,5196,42438,47480,0,0,0,0,0,0,28963,19804,7562,1,1,1,ELSS,1
1816373,44,1,3,16,842447,372634,160680,10806,21600,1,461016,113293,52512,19092,26009,0,0,1,113486,1,0,36707,22488,30908,1,1,1,PPF,0
1468497,41,0,1,19,633674,240045,234577,116225,21600,0,0,113256,6948,16502,37820,0,0,0,0,0,1,36744,18052,33498,1,1,1,SSY,1
2984961,27,1,1,33,1306162,584619,324717,307173,21600,1,306504,65309,20489,29170,3031,0,0,0,0,0,1,84691,4511,20830,1,1,1,SSY,1
2657110,49,0,1,11,1117868,492957,296106,227916,21600,1,423396,128891,8665,20960,30483,1,153177,0,0,0,0,21109,16335,29040,1,1,1,FD,0
1090846,50,1,1,10,459856,215795,196890,123435,21600,0,0,131773,19455,8918,2624,1,118208,0,0,0,0,18227,5545,41082,1,1,1,NSC,0
2873177,29,0,1,31,1173073,484702,251471,69672,21600,1,181788,5162,9415,27399,29080,1,186315,0,0,0,0,144838,15585,22601,1,1,1,PPF,0
2607285,24,0,2,36,1172203,614919,490498,279747,21600,1,114144,83198,65162,17564,38192,0,0,0,0,1,0,66802,9838,32436,1,1,1,ELSS,1
3370679,28,1,2,32,1220450,425025,673140,257727,21600,1,274608,142950,11325,48074,12940,0,0,1,62234,0,0,7050,13675,1926,1,1,1,ELSS,1
2723023,35,1,2,25,1314543,687430,245767,293048,21600,1,533508,48922,40222,43445,5951,0,0,0,0,1,0,101078,34778,6555,1,1,1,ELSS,0
1633190,27,0,1,33,724447,313797,208531,130383,21600,1,97128,86795,27126,25179,41822,0,0,1,35757,1,0,63205,47874,24821,1,1,1,PPF,0
1515043,54,1,1,6,689349,283131,217626,23342,21600,1,493164,87938,24915,16153,49953,1,123969,1,44247,0,0,62062,85,33847,1,1,1,NSC,0
1935142,32,0,3,28,700561,280780,357978,112024,21600,0,0,65213,49345,27161,1505,1,94366,1,55325,1,0,84787,25655,22839,1,1,1,ELSS,0
2248982,57,1,1,3,1120412,543690,299421,41190,21600,0,0,126063,69959,34874,10187,0,0,0,0,1,0,23937,5041,15126,1,1,1,NSC,1
676456,36,0,3,24,333003,177335,64263,4438,21600,1,99600,107441,22539,8410,852,0,0,0,0,0,0,42559,2461,41590,1,1,1,PPF,1
1319789,34,0,1,26,569084,297948,145260,52617,21600,1,186708,53033,5156,21614,14305,0,0,0,0,0,1,96967,19844,28386,1,1,1,SSY,0
429782,35,0,2,25,204018,92205,84262,13011,21600,1,149700,85895,18133,44158,18433,0,0,0,0,0,0,64105,6867,5842,1,1,1,ELSS,1
1121429,56,1,1,4,545639,236695,155703,78241,21600,0,0,143740,17373,29499,7256,0,0,0,0,0,1,6260,7627,20501,1,1,1,SSY,1
2794973,36,0,3,24,1370187,453578,271990,316236,21600,0,0,115142,5565,35068,158,0,0,0,0,0,0,34858,19435,14932,1,1,1,PPF,1
1767442,46,0,1,14,735143,311860,305769,178814,21600,0,0,45981,14795,43764,12652,0,0,0,0,0,0,104019,10205,6236,1,1,1,FD,0
1320289,44,0,2,16,541604,195184,203797,115164,21600,0,0,63866,5449,26347,30010,0,0,0,0,0,0,86134,19551,23653,1,1,1,PPF,0
1144239,31,0,2,29,545919,242483,220321,134563,21600,1,506496,41064,6424,44763,45213,0,0,1,102391,0,0,108936,18576,5237,1,1,1,ELSS,0
717662,34,0,1,26,343596,121664,106528,69652,21600,1,159012,111557,6307,13526,27393,0,0,0,0,0,0,38443,18693,36474,1,1,1,PPF,1
3107231,56,0,1,4,1470004,472508,333636,190405,21600,1,478668,88874,20886,22643,38324,0,0,0,0,0,0,61126,4114,27357,1,1,1,NSC,1
1262977,56,1,1,4,524699,165693,223398,19831,21600,1,509112,93987,12420,17225,24132,0,0,0,0,0,0,56013,12580,32775,1,1,1,NSC,1
2363885,44,0,3,16,1111194,337451,220726,82961,21600,1,389520,144061,78,44077,18853,1,122976,0,0,1,0,5939,74922,5923,1,1,1,PPF,0
1060867,24,1,2,36,513273,213868,156536,14606,21600,1,533352,78154,21478,19247,29028,0,0,0,0,0,0,71846,3522,30753,1,1,1,ELSS,1
2085568,45,0,2,15,783737,368344,240459,89036,21600,1,526452,60098,11651,13341,26068,0,0,0,0,0,0,89902,13349,36659,1,1,1,PPF,0
1701128,37,0,1,23,801890,296429,304883,149284,21600,1,318936,88018,24331,38702,44641,0,0,0,0,0,0,61982,669,11298,1,1,1,PPF,1
604494,56,0,2,4,251968,111291,117994,39854,21600,1,378924,77211,20538,10669,10686,0,0,0,0,0,0,72789,4462,39331,1,1,1,NSC,1
1089716,46,0,2,14,436909,188134,175179,61194,21600,1,478500,72152,8982,21956,47923,0,0,0,0,0,0,77848,16018,28044,1,1,1,PPF,0
486550,22,1,1,38,208339,108643,86719,8371,21600,1,355152,64431,12741,21986,42137,0,0,0,0,0,0,85569,12259,28014,1,1,1,PPF,0
1023616,46,0,1,14,505288,277341,139998,95189,21600,1,355080,118241,13635,1342,26714,0,0,1,78706,0,1,31759,11365,48658,1,1,1,SSY,0
3062739,57,0,3,3,1179704,565406,594413,255533,21600,1,310752,39737,48957,38598,20365,0,0,0,0,1,0,110263,26043,11402,1,1,1,NSC,0
2972232,58,1,1,2,1253223,394624,409642,22382,21600,0,0,102974,6133,12282,13687,1,163785,0,0,0,0,47026,18867,37718,1,1,1,NSC,0
3266436,48,1,2,12,1480040,640038,506024,271918,21600,1,374580,68264,17249,45795,43510,0,0,0,0,0,0,81736,7751,4205,1,1,1,PPF,1
3070434,49,0,3,11,1325878,605407,597647,297192,21600,0,0,99497,18395,5506,47380,0,0,0,0,0,0,50503,6605,44494,1,1,1,PPF,1
2675703,22,0,2,38,1331423,628565,405036,105156,21600,0,0,113041,8057,8857,24083,0,0,0,0,0,0,36959,16943,41143,1,1,1,ELSS,1
711892,39,0,2,21,272552,149265,126017,46280,21600,0,0,47489,11356,42689,6609,0,0,0,0,0,0,102511,13644,7311,1,1,1,ELSS,0
3290775,42,1,1,18,1638836,565534,275097,281710,21600,1,105264,110874,8261,29930,35114,1,153217,0,0,1,0,39126,66739,20070,1,1,1,PPF,0
1850476,33,0,1,27,812143,360186,200607,70409,21600,0,0,114795,8797,31061,34625,0,0,0,0,1,0,35205,66203,18939,1,1,1,PPF,0
2490070,28,0,2,32,1033055,463199,254770,73096,21600,1,516384,17302,23079,24061,45476,0,0,0,0,0,1,132698,1921,25939,1,1,1,SSY,0
2834298,32,1,1,28,1391668,583788,459390,290322,21600,0,0,63732,2082,47364,34807,1,81803,0,0,0,0,86268,22918,2636,1,1,1,PPF,0
1671371,53,1,1,7,782129,338269,319467,89005,21600,1,213996,42812,20506,12446,3970,1,83434,1,42351,0,0,107188,4494,37554,1,1,1,NSC,0
1979149,58,0,1,2,896110,303122,355208,195745,21600,1,104448,130983,62795,19862,26303,1,67396,0,0,1,0,19017,12205,30138,1,1,1,NSC,0
3213880,52,0,3,8,1167493,538857,363152,35319,21600,1,163344,53109,19859,4888,31921,0,0,0,0,0,0,96891,5141,45112,1,1,1,NSC,0
2158357,58,0,3,2,1026671,428098,346376,126809,21600,1,62076,92511,7129,38658,16331,0,0,0,0,0,0,57489,17871,11342,1,1,1,NSC,1
403051,56,1,2,4,157283,61169,62743,30791,18873,1,104640,43620,23670,53,18971,0,0,0,0,0,0,106380,1330,49947,1,1,1,NSC,0
2049016,48,0,3,12,934517,401261,235054,168274,21600,1,488988,84995,74927,18884,44943,0,0,0,0,1,0,65005,73,31116,1,1,1,PPF,1
964337,29,0,1,31,406743,198200,96556,97345,21600,0,0,120704,23956,11448,21795,0,0,0,0,0,0,29296,1044,38552,1,1,1,PPF,1
3406490,23,1,2,37,1624559,489674,616247,61721,21600,0,0,79712,15363,18819,35469,0,0,0,0,0,1,70288,9637,31181,1,1,1,SSY,1
1686685,46,1,3,14,612665,280387,216305,139061,21600,0,0,87889,18853,32953,48695,0,0,0,0,1,0,62111,56147,17047,1,1,1,PPF,0
512338,41,0,3,19,253139,108613,55977,41800,21600,1,277728,123368,402,20996,7649,0,0,0,0,0,0,26632,24598,29004,1,1,1,PPF,1
3223648,26,1,1,34,1269193,656499,288380,204039,21600,0,0,143157,1168,33783,484,0,0,0,0,0,0,6843,23832,16217,1,1,1,PPF,1
2184825,54,1,1,6,828297,359159,294021,44874,21600,1,155448,62648,22433,26099,25789,1,85949,0,0,0,0,87352,2567,23901,1,1,1,NSC,0
1976772,28,1,3,32,835998,329901,299883,3706,21600,1,228984,15180,12014,31760,15356,0,0,0,0,0,0,134820,12986,18240,1,1,1,ELSS,0
2760984,32,1,1,28,1025006,387570,406004,108416,21600,0,0,59065,9471,20149,30592,0,0,0,0,0,0,90935,15529,29851,1,1,1,PPF,0
1063038,34,0,3,26,521249,267907,157032,28395,21600,1,226356,38061,21535,7787,20147,0,0,0,0,0,1,111939,3465,42213,1,1,1,SSY,0
2494318,24,0,3,36,1040433,503376,490952,50139,21600,1,92340,2692,54020,34768,380,1,164321,0,0,1,0,147308,20980,15232,1,1,1,ELSS,0
1432929,28,1,2,32,603552,213817,247556,72478,21600,1,159228,36898,23143,25163,25002,0,0,0,0,0,0,113102,1857,24837,1,1,1,ELSS,0
3424330,40,1,2,20,1274198,449846,329332,167458,21600,0,0,83360,19987,34782,14383,0,0,0,0,0,0,66640,5013,15218,1,1,1,ELSS,1
1771642,46,0,3,14,701935,229121,178661,203316,21600,1,227460,128089,22227,27068,14662,0,0,0,0,0,0,21911,2773,22932,1,1,1,PPF,1
819799,38,1,3,22,328395,112276,119403,23460,21600,0,0,113275,12999,166,14174,1,97125,0,0,0,1,36725,12001,49834,1,1,1,SSY,0
3480258,24,1,2,36,1486050,680110,458424,406272,21600,1,463548,14034,3540,38510,20937,0,0,0,0,0,0,135966,21460,11490,1,1,1,ELSS,0
2905951,58,1,1,2,1125999,548583,294746,231992,21600,1,287784,49745,12297,2030,21559,0,0,0,0,0,0,100255,12703,47970,1,1,1,NSC,0
2438497,47,1,3,13,1096376,522768,251308,256190,21600,1,491052,58705,24331,32218,2933,1,193080,0,0,0,0,91295,669,17782,1,1,1,PPF,0
2106955,23,1,1,37,1004500,501990,206732,116997,21600,0,0,23338,6070,25392,6652,0,0,0,0,0,0,126662,18930,24608,1,1,1,PPF,0
2852800,46,0,3,14,1407525,445489,240658,132596,21600,0,0,123220,2227,15924,1277,1,198295,0,0,0,0,26780,22773,34076,1,1,1,PPF,0
1938319,37,1,3,23,889077,396367,316321,83767,21600,1,522336,60943,22697,6820,14696,1,194070,0,0,0,1,89057,2303,43180,1,1,1,SSY,0
2851189,52,1,2,8,1314416,704732,313262,258042,21600,1,289968,147136,5634,47133,41103,0,0,0,0,0,1,2864,19366,2867,1,1,1,SSY,1
1662678,23,1,2,37,756108,307060,179747,167850,21600,0,0,41812,19480,5971,28881,0,0,0,0,0,0,108188,5520,44029,1,1,1,ELSS,0
2782306,34,1,2,26,976720,477092,396761,180854,21600,0,0,79949,17681,1127,20032,0,0,0,0,0,0,70051,7319,48873,1,1,1,ELSS,0
3242637,45,1,1,15,1558168,516817,506953,168536,21600,0,0,95977,18705,6801,12954,0,0,0,0,0,1,54023,6295,43199,1,1,1,SSY,1
1905036,57,1,1,3,795365,337760,353627,20255,21600,1,190740,94280,12058,10235,14958,0,0,0,0,0,0,55720,12942,39765,1,1,1,NSC,1
2490990,48,1,3,12,1131308,505471,377159,288098,21600,1,411564,124364,1305,24236,43374,1,93982,0,0,0,0,25636,23695,25764,1,1,1,PPF,0
2144536,58,1,2,2,791422,358482,322219,52780,21600,1,71736,8763,8612,19233,23808,1,82359,0,0,0,1,141237,16388,30767,1,1,1,SSY,0
1525882,42,1,2,18,744738,368875,266329,158519,21600,0,0,73702,4326,47340,16978,0,0,0,0,1,0,76298,70674,2660,1,1,1,PPF,0
2399077,39,0,3,21,1138264,620783,474893,131552,21600,1,390924,140934,15584,27396,48889,0,0,1,42292,0,0,9066,9416,22604,1,1,1,PPF,1
